Ref,Val,Package,MidX,MidY,Rotation,Side
"C1","2u2","C_0805",83.820000,-95.225500,90.000000,top
"C2","2u2","C_0805",157.480000,-95.225500,90.000000,top
"C3","2u2","C_0805",81.065000,-74.295000,180.000000,top
"C4","2u2","C_0805",161.505000,-74.295000,0.000000,top
"J2","IIfxRAM","SIMM-64_Socket_TH_P1.27mm",120.650000,-67.945000,180.000000,top
